transaction_id,timestamp,hour,day_of_week,is_weekend,amount,atm_location,card_type,pin_failures,transaction_success,velocity_1h,velocity_24h,distance_from_home_km,balance_after,account_age_days,is_fraud
4529,2024-01-07 07:42:21,7,6,1,362.21,Downtown Branch,Amex,0,1,1,3,3.67,22975.18,2779,0
4333,2024-02-20 22:07:36,22,1,0,470.5,University Campus,Visa,0,1,2,8,43.18,48762.8,1840,0
3574,2024-11-02 11:54:03,11,5,1,497.61,University Campus,Amex,1,1,1,3,3.0,19616.42,357,0
8742,2024-10-20 04:30:24,4,6,1,356.98,Gas Station,MasterCard,0,1,1,2,41.37,20502.85,1160,0
8912,2024-10-27 10:25:51,10,6,1,225.35,Train Station,Amex,0,1,1,4,4.66,12904.53,3430,0
4818,2024-02-05 23:48:13,23,0,0,455.93,Gas Station,MasterCard,0,1,2,2,8.59,27144.56,3258,0
6436,2024-01-22 22:18:07,22,0,0,265.39,Train Station,Visa,0,1,2,7,36.39,12425.24,2036,0
2987,2024-10-16 15:17:12,15,2,0,96.48,Hospital,RuPay,0,1,3,7,49.01,6426.12,1842,0
7839,2024-01-04 05:01:19,5,3,0,446.45,Hotel Lobby,Visa,0,1,1,4,26.37,41779.86,2536,0
705,2024-03-22 23:17:59,23,4,0,108.84,Remote Village,Visa,0,1,3,2,21.69,993.97,1647,0
2281,2024-09-15 06:08:11,6,6,1,240.72,Hospital,Visa,0,1,3,6,47.78,5772.57,1294,0
8735,2024-01-07 08:36:20,8,6,1,84.21,Gas Station,Amex,0,1,1,6,29.03,18552.97,2917,0
4148,2024-12-07 00:59:48,0,5,1,359.54,Train Station,Amex,0,1,1,5,31.81,38249.44,2976,0
5413,2024-06-30 02:42:38,2,6,1,21.5,Airport Terminal,Visa,0,1,2,6,24.47,48447.78,3402,0
374,2024-10-26 20:54:52,20,5,1,448.04,Remote Village,RuPay,0,1,1,8,0.22,36837.08,2296,0
6406,2024-02-08 23:23:37,23,3,0,281.76,Train Station,RuPay,0,1,1,8,42.18,18106.18,1775,0
9224,2024-05-15 12:01:19,12,2,0,152.97,Hospital,Visa,0,1,3,5,35.77,870.94,2020,0
2586,2024-01-11 13:09:44,13,3,0,328.64,Hotel Lobby,RuPay,0,1,1,3,1.76,47844.83,1020,0
1333,2024-08-25 21:31:16,21,6,1,78.55,University Campus,RuPay,0,1,1,3,4.59,47574.46,45,0
9573,2024-07-18 03:00:18,3,3,0,334.37,Airport Terminal,MasterCard,1,1,14,8,2494.96,936.47,327,1
5283,2024-08-30 00:10:13,0,4,0,123.32,Gas Station,RuPay,1,1,3,2,14.26,6506.89,2441,0
9132,2024-05-31 02:37:07,2,4,0,243.15,Hospital,Visa,0,1,1,5,1.74,47368.28,619,0
8316,2024-02-21 05:13:47,5,2,0,92.81,Train Station,RuPay,0,1,1,3,25.45,7379.14,344,0
9810,2024-08-11 01:13:34,1,6,1,2354.6,Airport Terminal,Amex,3,0,11,30,2983.09,1161.77,339,1
1785,2024-01-29 14:49:10,14,0,0,282.43,Train Station,MasterCard,0,1,3,4,49.81,25097.6,2874,0
3183,2024-04-29 13:04:07,13,0,0,155.87,Hospital,Visa,0,0,2,3,37.91,13151.27,2426,0
495,2024-03-01 13:56:36,13,4,0,383.71,Airport Terminal,Amex,1,1,1,3,43.44,41024.68,86,0
7364,2024-07-15 11:37:15,11,0,0,82.98,Train Station,Amex,2,1,3,7,39.53,18819.52,586,0
2861,2024-11-01 22:39:14,22,4,0,141.14,Remote Village,Visa,0,1,1,3,47.38,42785.24,34,0
7930,2024-10-28 18:57:39,18,0,0,153.39,Hospital,MasterCard,0,1,2,4,5.93,14192.64,2909,0
4042,2024-04-04 02:44:23,2,3,0,247.54,Gas Station,MasterCard,0,1,3,6,2.69,12257.65,3373,0
7179,2024-01-13 20:20:20,20,5,1,31.77,Remote Village,RuPay,0,1,2,6,46.71,30718.46,2765,0
2898,2024-02-14 23:26:28,23,2,0,459.03,Hotel Lobby,MasterCard,0,1,3,7,41.74,23204.04,2914,0
367,2024-01-20 13:18:09,13,5,1,263.33,Hospital,Visa,0,1,1,2,22.95,40082.94,1865,0
850,2024-12-14 13:24:27,13,5,1,341.89,Suburban Branch,Visa,0,1,2,2,39.78,16706.78,946,0
7441,2024-07-23 17:56:06,17,1,0,320.36,University Campus,Visa,0,1,3,4,30.54,16534.01,176,0
9455,2024-03-01 10:51:42,10,4,0,161.95,Suburban Branch,RuPay,1,1,3,5,1.75,5936.54,2649,0
4302,2024-06-21 12:31:10,12,4,0,312.6,Suburban Branch,MasterCard,0,1,3,4,47.09,49777.46,3212,0
2654,2024-01-17 04:16:52,4,2,0,364.65,Airport Terminal,MasterCard,0,1,3,6,21.78,48150.55,1093,0
3504,2024-07-19 07:57:00,7,4,0,143.02,Downtown Branch,Amex,0,1,1,3,16.3,36644.4,1416,0
1542,2024-06-07 07:29:29,7,4,0,162.84,Hospital,MasterCard,0,1,1,6,36.11,42267.48,1794,0
4166,2024-01-28 15:56:19,15,6,1,400.63,Gas Station,Visa,0,1,2,7,43.99,30851.41,1762,0
8867,2024-08-28 10:42:37,10,2,0,207.38,Downtown Branch,MasterCard,0,1,3,2,40.79,20938.61,889,0
323,2024-07-13 23:55:29,23,5,1,294.19,Remote Village,MasterCard,0,1,3,3,6.01,37883.72,738,0
2032,2024-02-28 06:51:30,6,2,0,486.93,Gas Station,MasterCard,0,1,3,1,3.42,10252.32,3153,0
814,2024-10-08 04:16:34,4,1,0,100.18,Airport Terminal,RuPay,0,1,2,4,31.23,46722.94,1648,0
8940,2024-03-11 14:34:49,14,0,0,190.81,Hotel Lobby,Amex,0,1,2,5,26.23,21593.55,3589,0
9376,2024-08-14 20:50:11,20,2,0,150.47,Shopping Mall,Visa,0,1,1,8,20.31,14097.62,1208,0
1080,2024-10-07 11:12:05,11,0,0,41.71,Hotel Lobby,RuPay,0,1,2,8,37.03,21840.94,3133,0
2227,2024-03-30 19:32:52,19,5,1,431.58,Shopping Mall,MasterCard,0,0,1,1,31.16,26718.96,206,0
9137,2024-11-17 07:42:31,7,6,1,115.96,Hotel Lobby,Visa,0,1,1,1,37.48,43897.11,2126,0
9532,2024-07-09 01:49:23,1,1,0,4099.25,Remote Village,Amex,5,1,15,12,1224.06,469.66,188,1
2706,2024-07-21 00:14:35,0,6,1,482.37,Downtown Branch,Amex,0,1,2,4,40.23,38731.55,1819,0
6825,2024-07-29 13:38:11,13,0,0,187.36,Downtown Branch,MasterCard,0,1,2,5,14.32,24353.93,123,0
7557,2024-08-29 20:20:47,20,3,0,482.87,Shopping Mall,RuPay,0,0,3,4,38.04,26636.11,754,0
1165,2024-09-26 14:56:43,14,3,0,403.5,Train Station,Visa,0,1,2,5,37.34,38937.62,1163,0
3262,2024-03-20 03:06:43,3,2,0,267.05,Gas Station,Amex,0,1,3,6,24.79,12305.92,1117,0
4688,2024-04-29 15:05:09,15,0,0,458.02,Gas Station,Visa,0,1,2,3,25.26,6848.8,660,0
1451,2024-02-14 08:45:58,8,2,0,58.39,Hotel Lobby,Amex,0,1,2,8,47.78,12978.36,2317,0
3863,2024-10-02 23:55:37,23,2,0,107.34,Hospital,Amex,1,1,2,3,17.28,19351.97,94,0
6104,2024-02-22 20:06:08,20,3,0,95.72,Gas Station,Visa,0,1,3,8,46.67,42022.33,3586,0
9216,2024-08-07 05:10:32,5,2,0,376.05,Airport Terminal,Amex,1,1,3,2,39.88,2930.6,1582,0
7121,2024-06-08 07:34:49,7,5,1,84.6,Hotel Lobby,RuPay,0,1,3,8,30.67,25073.03,2626,0
6399,2024-10-28 21:33:18,21,0,0,387.25,Suburban Branch,MasterCard,0,1,2,1,9.76,2843.72,2016,0
9589,2024-04-06 01:49:57,1,5,1,244.34,Gas Station,Amex,0,1,13,17,2632.43,580.82,347,1
6215,2024-04-19 19:20:46,19,4,0,91.98,Remote Village,RuPay,0,1,3,6,22.96,35528.16,312,0
9646,2024-07-31 02:27:53,2,2,0,1437.96,Airport Terminal,Visa,5,1,4,16,2511.84,-269.75,138,1
5337,2024-05-21 08:38:03,8,1,0,67.2,Shopping Mall,Visa,1,1,1,1,1.73,30949.79,2417,0
4057,2024-11-24 17:43:37,17,6,1,352.38,Hospital,MasterCard,0,1,3,6,42.76,48794.89,1139,0
9512,2024-06-19 00:57:04,0,2,0,450.7,Hospital,RuPay,2,1,6,8,1776.6,-351.38,327,1
3000,2024-03-03 00:08:16,0,6,1,222.44,Hospital,Visa,0,1,3,6,10.32,4348.65,2972,0
9025,2024-02-05 22:39:47,22,0,0,146.75,Airport Terminal,Visa,1,1,1,2,39.46,39240.29,1194,0
1232,2024-07-28 12:16:14,12,6,1,200.98,Suburban Branch,Visa,0,1,1,1,17.43,11212.71,1749,0
1515,2024-04-09 14:20:53,14,1,0,25.61,Airport Terminal,Visa,0,0,3,8,44.66,4764.8,999,0
2314,2024-09-07 16:46:46,16,5,1,420.38,Airport Terminal,Amex,0,1,2,5,33.38,19391.54,269,0
1452,2024-09-02 06:14:06,6,0,0,339.17,Remote Village,Amex,0,1,2,4,11.31,1209.04,2009,0
5268,2024-05-14 04:13:12,4,1,0,218.74,Hotel Lobby,RuPay,0,1,1,2,44.49,43115.92,3645,0
6132,2024-10-31 21:35:01,21,3,0,452.03,Remote Village,Visa,0,1,3,4,23.64,2845.74,483,0
8532,2024-12-05 21:29:30,21,3,0,303.29,Airport Terminal,MasterCard,0,1,3,3,26.76,43143.4,1894,0
6465,2024-11-22 12:09:22,12,4,0,301.39,Shopping Mall,RuPay,0,1,3,2,36.69,4108.63,2296,0
839,2024-10-18 05:43:16,5,4,0,107.71,Gas Station,MasterCard,0,0,2,8,31.34,31258.63,3586,0
9916,2024-09-21 01:42:45,1,5,1,438.5,Hospital,Amex,1,1,12,16,1028.41,1190.38,2,1
8262,2024-11-04 08:43:29,8,0,0,224.68,Hotel Lobby,MasterCard,0,1,1,7,48.41,15782.11,2436,0
6415,2024-02-01 09:58:46,9,3,0,118.41,Train Station,MasterCard,0,1,1,8,32.92,39291.14,2757,0
8505,2024-12-02 16:24:50,16,0,0,92.68,Train Station,MasterCard,0,1,3,8,20.35,32028.63,2673,0
3568,2024-06-29 19:07:28,19,5,1,410.13,Gas Station,Amex,0,1,1,2,1.29,25208.29,604,0
9265,2024-02-25 20:13:39,20,6,1,394.42,Suburban Branch,Visa,0,1,1,7,28.13,33775.05,2552,0
3088,2024-07-21 21:04:18,21,6,1,274.07,Gas Station,RuPay,0,1,1,4,31.78,28651.09,935,0
8644,2024-05-13 17:11:22,17,0,0,137.72,University Campus,MasterCard,0,1,2,6,2.54,47208.14,1513,0
1715,2024-04-24 05:19:32,5,2,0,106.9,Train Station,Visa,0,1,2,8,15.53,6803.39,1324,0
340,2024-11-08 19:09:00,19,4,0,431.51,Hospital,Amex,0,1,3,3,36.06,32804.49,1240,0
9564,2024-11-05 01:59:15,1,1,0,4587.77,Remote Village,Amex,3,1,7,28,4772.41,362.91,73,1
5943,2024-03-21 16:29:17,16,3,0,139.18,Downtown Branch,MasterCard,1,1,1,5,22.82,19119.1,1688,0
9870,2024-05-07 01:11:01,1,1,0,4796.6,Airport Terminal,MasterCard,2,0,10,25,1590.12,845.62,174,1
8103,2024-04-09 16:59:35,16,1,0,449.92,Downtown Branch,Amex,0,1,2,3,29.15,31566.02,167,0
8489,2024-03-24 16:10:31,16,6,1,300.21,Gas Station,Amex,0,1,2,3,7.3,25542.15,1961,0
589,2024-08-19 13:39:27,13,0,0,106.4,Airport Terminal,Visa,0,1,2,6,20.94,27929.75,816,0
3366,2024-07-16 20:14:39,20,1,0,404.56,Hospital,Visa,0,1,2,2,33.88,45892.99,558,0
2671,2024-10-29 09:32:29,9,1,0,327.84,Airport Terminal,Visa,0,1,2,7,11.88,36159.02,3343,0
3590,2024-09-13 04:35:06,4,4,0,256.05,Shopping Mall,RuPay,0,1,2,3,31.06,28174.13,3146,0
35,2024-04-13 14:48:34,14,5,1,96.41,Hospital,Amex,0,1,2,4,9.98,45930.75,1462,0
29,2024-09-16 08:56:10,8,0,0,412.21,Airport Terminal,MasterCard,0,1,1,5,5.77,5441.1,2296,0
8554,2024-07-04 05:30:37,5,3,0,430.43,Downtown Branch,Amex,0,1,2,5,2.52,49864.45,469,0
8118,2024-11-05 02:36:19,2,1,0,377.49,Downtown Branch,Amex,0,1,2,3,33.53,42277.34,3455,0
2171,2024-06-09 02:36:01,2,6,1,322.79,Downtown Branch,Visa,0,1,3,1,25.88,44922.88,3548,0
8378,2024-09-30 10:02:44,10,0,0,459.49,Train Station,Visa,0,1,1,4,38.21,6726.69,1711,0
5621,2024-10-10 06:36:13,6,3,0,444.41,Suburban Branch,RuPay,0,1,3,5,2.71,6694.81,1846,0
890,2024-02-18 02:17:49,2,6,1,458.29,Gas Station,Amex,0,1,2,6,14.96,21474.24,776,0
6490,2024-01-29 16:49:08,16,0,0,182.7,Hospital,MasterCard,2,1,3,5,46.22,39869.65,2508,0
3323,2024-03-24 03:48:59,3,6,1,480.5,Remote Village,Visa,0,1,2,6,10.51,15403.64,2089,0
9397,2024-12-25 02:14:27,2,2,0,408.73,Gas Station,Amex,0,1,1,5,25.92,18792.23,141,0
3515,2024-06-30 13:38:50,13,6,1,104.88,University Campus,Visa,0,1,2,7,20.81,5357.22,1477,0
4421,2024-04-27 19:26:13,19,5,1,212.45,Suburban Branch,Visa,0,1,1,7,29.64,3419.9,1548,0
8352,2024-01-27 00:37:47,0,5,1,344.55,Train Station,RuPay,0,1,2,4,27.26,39379.22,1010,0
5362,2024-08-16 03:42:34,3,4,0,426.02,Shopping Mall,RuPay,0,1,1,1,39.76,45691.32,723,0
3734,2024-12-24 12:49:17,12,1,0,296.56,Hotel Lobby,Visa,0,1,1,4,20.51,15479.32,317,0
9464,2024-01-03 01:31:20,1,2,0,132.13,Gas Station,RuPay,0,0,1,2,15.73,30426.32,686,0
7082,2024-07-11 17:51:41,17,3,0,214.96,Train Station,Amex,1,1,3,8,6.14,42695.28,2128,0
1655,2024-03-09 09:43:02,9,5,1,68.22,Suburban Branch,Amex,0,1,3,3,46.1,43006.21,2391,0
5033,2024-05-12 20:03:09,20,6,1,438.73,Hospital,MasterCard,0,1,3,2,47.55,18360.81,1448,0
224,2024-07-22 15:37:34,15,0,0,91.47,Suburban Branch,RuPay,0,1,2,5,39.75,4043.06,1693,0
8626,2024-05-29 16:05:27,16,2,0,352.33,Airport Terminal,RuPay,1,1,2,8,41.08,22064.96,371,0
6195,2024-05-26 10:01:20,10,6,1,462.41,Hotel Lobby,MasterCard,0,1,3,6,1.14,33617.85,1212,0
1591,2024-03-20 13:42:58,13,2,0,347.38,Hospital,MasterCard,0,1,1,3,45.25,37071.73,2076,0
5983,2024-04-28 17:07:43,17,6,1,128.77,Downtown Branch,MasterCard,0,1,3,2,4.34,25113.49,248,0
3257,2024-05-29 03:20:47,3,2,0,411.41,Remote Village,RuPay,0,1,2,4,4.59,16419.12,3339,0
6681,2024-09-26 13:04:45,13,3,0,61.67,Train Station,Amex,1,0,2,5,39.77,3198.21,1331,0
4771,2024-03-09 12:57:21,12,5,1,316.11,Hotel Lobby,Visa,0,0,2,3,12.03,25250.51,2873,0
2182,2024-04-04 09:35:28,9,3,0,439.38,Gas Station,RuPay,0,1,3,3,5.94,43726.49,2364,0
6804,2024-03-22 16:08:13,16,4,0,291.79,Suburban Branch,RuPay,1,1,1,8,36.46,33582.82,1844,0
4914,2024-06-15 08:28:14,8,5,1,350.52,Gas Station,Amex,0,1,1,1,36.0,7850.64,440,0
6787,2024-06-20 03:47:35,3,3,0,438.17,Shopping Mall,MasterCard,0,1,2,3,43.61,22683.26,2003,0
4790,2024-02-09 21:02:02,21,4,0,366.84,Hotel Lobby,MasterCard,0,1,1,3,17.22,12631.93,2598,0
1210,2024-07-27 21:33:05,21,5,1,197.34,Airport Terminal,MasterCard,1,1,3,2,16.23,38784.62,1724,0
422,2024-11-02 15:11:29,15,5,1,388.96,Remote Village,Visa,0,1,1,5,23.86,11702.39,3548,0
8741,2024-10-31 13:53:40,13,3,0,305.63,Remote Village,Visa,0,1,2,7,13.24,1075.22,3452,0
1707,2024-05-16 09:59:24,9,3,0,74.43,Hospital,RuPay,0,1,1,4,41.63,26937.09,3189,0
1159,2024-12-03 01:23:01,1,1,0,255.02,Remote Village,Visa,0,1,2,7,16.87,14877.61,3385,0
2307,2024-03-25 15:14:49,15,0,0,470.06,Train Station,Amex,0,1,2,4,43.43,17817.86,2070,0
274,2024-10-29 12:31:24,12,1,0,471.81,Gas Station,MasterCard,0,1,3,4,37.39,14847.55,253,0
172,2024-06-19 17:25:12,17,2,0,219.5,Hotel Lobby,MasterCard,0,1,2,6,36.71,43052.79,1663,0
3957,2024-07-26 23:29:21,23,4,0,225.55,Hotel Lobby,MasterCard,0,1,2,1,5.57,40056.34,2188,0
6697,2024-03-12 17:48:28,17,1,0,337.37,Downtown Branch,MasterCard,0,1,2,3,20.76,6518.88,793,0
3189,2024-05-20 13:15:47,13,0,0,459.2,University Campus,Amex,0,1,2,8,0.36,5870.01,1404,0
8133,2024-08-21 23:12:20,23,2,0,31.12,Train Station,Amex,0,1,2,8,9.95,18739.59,3514,0
4809,2024-05-08 17:46:21,17,2,0,260.11,Remote Village,Amex,0,1,3,2,21.66,17437.66,1456,0
8084,2024-11-10 09:51:53,9,6,1,353.12,Gas Station,RuPay,0,1,1,7,46.37,1401.53,794,0
1565,2024-10-30 00:23:39,0,2,0,113.15,Train Station,Amex,0,1,3,3,20.37,10676.84,2672,0
1783,2024-05-14 09:57:43,9,1,0,384.78,Hotel Lobby,Visa,0,1,2,3,2.29,19457.33,166,0
844,2024-01-10 23:21:32,23,2,0,308.92,Gas Station,RuPay,1,1,1,6,22.6,34340.63,3592,0
9346,2024-03-05 05:18:43,5,1,0,378.4,Hospital,MasterCard,0,1,2,3,22.78,45614.03,1141,0
4462,2024-04-20 23:02:56,23,5,1,233.47,Shopping Mall,Visa,0,1,3,5,14.39,402.04,3381,0
905,2024-12-13 13:11:38,13,4,0,195.69,Airport Terminal,Visa,0,1,1,8,20.95,46573.48,2093,0
5912,2024-11-04 19:20:07,19,0,0,299.56,Shopping Mall,Amex,0,1,1,5,12.78,8842.83,2969,0
9951,2024-04-24 03:42:06,3,2,0,2841.16,Airport Terminal,MasterCard,2,1,14,25,3556.67,-191.43,211,1
9298,2024-01-04 02:02:10,2,3,0,175.44,Downtown Branch,Amex,0,1,2,4,43.95,45895.41,3526,0
1548,2024-01-15 13:54:26,13,0,0,159.05,Gas Station,Amex,0,1,1,4,48.49,41214.48,825,0
2081,2024-02-24 21:26:39,21,5,1,37.61,Airport Terminal,RuPay,0,1,1,1,41.35,23245.88,1511,0
9882,2024-10-11 20:25:24,20,4,0,102.58,Shopping Mall,Visa,1,1,6,12,4008.98,1724.78,14,1
3986,2024-10-10 04:15:49,4,3,0,457.13,Train Station,Amex,0,1,3,3,48.08,25820.72,3045,0
6390,2024-11-19 14:57:56,14,1,0,441.48,University Campus,Visa,0,1,1,3,8.49,21598.43,2661,0
7580,2024-02-14 16:46:39,16,2,0,408.09,Hospital,MasterCard,0,1,1,5,33.18,28804.6,1927,0
9246,2024-05-22 11:45:21,11,2,0,244.32,Shopping Mall,Visa,0,1,2,2,44.71,44785.01,2117,0
6568,2024-08-02 04:58:19,4,4,0,458.8,Hotel Lobby,RuPay,0,1,2,2,30.42,49261.32,1387,0
8207,2024-09-02 17:35:05,17,0,0,228.59,Suburban Branch,Visa,0,1,2,8,5.5,10943.25,3593,0
3821,2024-08-05 13:46:41,13,0,0,384.45,Train Station,RuPay,0,1,3,4,32.62,14946.99,1919,0
2647,2024-03-07 05:10:04,5,3,0,332.18,Remote Village,RuPay,0,1,2,3,1.52,9758.28,1139,0
4455,2024-09-24 14:50:23,14,1,0,252.6,Gas Station,MasterCard,0,1,2,5,22.9,12216.52,252,0
7160,2024-09-10 12:02:43,12,1,0,148.03,Airport Terminal,Amex,0,1,1,2,23.94,27720.75,3171,0
8222,2024-11-07 18:29:30,18,3,0,383.28,Suburban Branch,Amex,2,1,1,2,27.3,6185.58,2153,0
8597,2024-01-19 16:30:54,16,4,0,439.53,Suburban Branch,Visa,0,1,3,4,31.18,24707.18,2866,0
9590,2024-09-01 02:06:56,2,6,1,3782.63,Airport Terminal,MasterCard,3,0,3,20,541.95,855.44,130,1
6072,2024-03-27 20:37:00,20,2,0,62.24,Shopping Mall,RuPay,0,1,1,3,15.52,12831.84,2759,0
2156,2024-03-12 02:01:22,2,1,0,372.75,Train Station,RuPay,0,1,3,5,38.81,30753.99,3188,0
6713,2024-06-29 18:05:09,18,5,1,489.35,Hospital,Visa,0,1,3,4,12.07,6958.09,2276,0
3716,2024-11-18 03:23:29,3,0,0,81.46,Suburban Branch,RuPay,0,1,1,6,48.73,37722.05,1145,0
4058,2024-05-12 13:59:57,13,6,1,280.39,Gas Station,Visa,0,1,1,2,41.5,35589.89,156,0
5953,2024-06-28 13:43:35,13,4,0,193.07,Airport Terminal,Amex,0,1,2,1,2.27,4186.89,2887,0
3103,2024-09-04 23:15:25,23,2,0,475.8,Gas Station,Amex,0,1,2,4,35.79,20981.5,2383,0
559,2024-08-26 01:56:19,1,0,0,45.33,Downtown Branch,Amex,0,1,3,8,28.7,16642.55,1475,0
4611,2024-01-11 01:20:17,1,3,0,396.87,Airport Terminal,RuPay,0,1,2,4,12.56,13542.36,1201,0
6979,2024-04-25 07:25:50,7,3,0,131.22,Remote Village,Visa,0,1,3,6,40.94,17204.92,929,0
1437,2024-05-26 13:51:24,13,6,1,85.23,Suburban Branch,RuPay,0,1,3,7,27.52,36339.12,2180,0
508,2024-10-03 12:29:57,12,3,0,331.79,Hospital,Visa,0,1,1,3,9.66,1708.25,3161,0
1870,2024-08-25 16:07:46,16,6,1,78.23,Remote Village,Amex,0,1,3,4,41.69,47243.02,1088,0
756,2024-07-28 04:34:32,4,6,1,34.85,Train Station,Visa,0,1,2,7,41.37,17962.49,755,0
5420,2024-10-12 19:39:38,19,5,1,403.73,Hotel Lobby,Visa,1,1,3,8,31.34,8076.56,298,0
4051,2024-05-03 10:34:41,10,4,0,34.38,Hotel Lobby,Amex,0,1,1,2,1.52,5778.74,1354,0
8090,2024-05-25 20:28:28,20,5,1,43.32,Shopping Mall,Amex,0,1,1,5,13.04,11266.07,1871,0
3837,2024-11-26 07:09:55,7,1,0,374.01,Gas Station,MasterCard,0,1,2,1,22.74,7629.44,2159,0
2119,2024-01-02 18:01:52,18,1,0,294.12,Suburban Branch,Visa,0,1,2,3,13.52,9633.49,2918,0
6153,2024-12-15 00:37:08,0,6,1,66.34,Airport Terminal,RuPay,1,1,3,7,38.4,14463.11,420,0
7809,2024-02-02 08:16:56,8,4,0,214.52,Airport Terminal,MasterCard,0,1,3,5,19.46,19709.6,2600,0
502,2024-08-03 12:24:34,12,5,1,475.58,Hotel Lobby,MasterCard,0,1,3,3,4.39,19172.14,2807,0
6260,2024-12-26 19:38:41,19,3,0,447.69,Gas Station,RuPay,0,1,1,4,7.03,31817.75,1402,0
9744,2024-12-05 17:19:03,17,3,0,150.78,Gas Station,Visa,1,1,11,24,519.55,1058.69,317,1
1540,2024-07-31 14:51:42,14,2,0,475.25,University Campus,MasterCard,0,1,2,4,26.42,3301.88,1126,0
6142,2024-07-11 04:37:14,4,3,0,147.11,Train Station,Visa,0,1,3,8,38.63,40645.18,2167,0
1212,2024-08-04 04:34:54,4,6,1,274.89,Downtown Branch,RuPay,0,1,1,6,47.86,18125.36,3194,0
9123,2024-07-17 19:03:09,19,2,0,204.82,Shopping Mall,RuPay,0,1,3,1,31.71,5885.82,2513,0
673,2024-02-05 01:11:38,1,0,0,469.43,Gas Station,RuPay,0,1,1,8,31.57,43985.42,3170,0
3378,2024-10-29 11:29:51,11,1,0,169.62,University Campus,Amex,0,1,1,6,43.82,40262.41,2118,0
8784,2024-01-19 03:19:29,3,4,0,153.71,Airport Terminal,Amex,0,1,1,5,11.07,19658.12,1807,0
1465,2024-01-23 19:34:18,19,1,0,302.09,Airport Terminal,Amex,0,0,1,3,36.14,14195.52,1392,0
1193,2024-10-14 22:08:33,22,0,0,117.21,Hospital,Visa,0,1,2,2,13.57,48086.64,3497,0
6985,2024-08-22 09:48:17,9,3,0,109.27,Downtown Branch,Amex,0,1,3,3,12.75,18831.75,1484,0
1873,2024-02-08 17:49:15,17,3,0,139.61,Downtown Branch,RuPay,0,0,3,8,6.45,34594.47,501,0
3591,2024-05-07 06:54:03,6,1,0,441.14,Remote Village,Amex,0,1,2,1,7.11,41014.64,2752,0
6727,2024-12-12 21:42:22,21,3,0,344.38,Gas Station,Visa,2,1,1,2,17.49,49663.72,2114,0
506,2024-04-27 19:24:33,19,5,1,232.64,Gas Station,Amex,1,1,1,2,6.58,1407.29,2536,0
8119,2024-12-11 09:31:05,9,2,0,281.55,Airport Terminal,Visa,0,1,2,5,29.57,44367.9,1218,0
507,2024-08-23 04:38:35,4,4,0,292.18,University Campus,RuPay,0,1,1,6,3.97,39013.33,579,0
9450,2024-04-27 23:28:58,23,5,1,188.8,Downtown Branch,Visa,0,1,1,6,27.39,24358.11,2491,0
7132,2024-01-06 04:51:31,4,5,1,219.46,Shopping Mall,RuPay,0,1,1,2,18.68,21654.37,1933,0
4808,2024-05-23 13:52:51,13,3,0,381.82,University Campus,MasterCard,0,1,3,6,11.18,31640.05,3575,0
7304,2024-06-12 12:41:42,12,2,0,46.87,University Campus,Amex,2,1,3,8,0.6,34969.64,3007,0
1774,2024-02-06 19:10:40,19,1,0,308.49,Shopping Mall,MasterCard,0,1,2,8,34.1,2793.77,2908,0
6855,2024-07-12 15:12:49,15,4,0,437.68,Gas Station,Visa,0,1,3,8,2.17,48430.96,573,0
4907,2024-07-17 04:09:30,4,2,0,377.87,Train Station,RuPay,0,1,3,1,2.19,41720.28,1255,0
798,2024-07-26 13:48:47,13,4,0,205.49,Hotel Lobby,MasterCard,0,1,2,5,4.66,5305.23,2294,0
8786,2024-07-18 01:03:03,1,3,0,315.62,Train Station,Amex,0,1,2,6,43.27,5490.76,2152,0
7071,2024-02-11 12:08:38,12,6,1,232.74,Gas Station,MasterCard,0,0,1,3,15.8,32475.09,2974,0
2830,2024-12-05 04:16:55,4,3,0,260.65,Airport Terminal,MasterCard,0,1,3,3,36.68,42365.25,1579,0
9320,2024-07-30 18:38:17,18,1,0,473.67,Suburban Branch,Visa,0,1,2,7,46.1,27711.27,2751,0
8738,2024-10-07 04:00:34,4,0,0,455.2,Suburban Branch,RuPay,0,1,2,3,7.78,12599.43,1175,0
313,2024-10-06 18:44:28,18,6,1,20.61,Hospital,Visa,0,0,2,8,44.09,17626.44,1567,0
747,2024-03-19 15:59:27,15,1,0,135.02,University Campus,RuPay,0,1,3,7,47.47,13537.45,1333,0
3570,2024-11-13 16:02:00,16,2,0,325.13,Hospital,RuPay,1,1,2,7,5.71,1421.6,3343,0
791,2024-05-09 14:50:54,14,3,0,114.39,Gas Station,Amex,0,1,3,5,9.53,30241.3,594,0
2477,2024-10-10 08:40:25,8,3,0,47.37,University Campus,MasterCard,0,0,2,7,42.25,45487.85,1592,0
9326,2024-05-15 05:06:50,5,2,0,158.72,University Campus,MasterCard,0,1,2,4,6.05,18510.0,910,0
2571,2024-02-11 02:30:47,2,6,1,230.21,Remote Village,Amex,0,1,1,6,27.88,43920.56,2607,0
5287,2024-09-16 06:42:52,6,0,0,115.06,University Campus,MasterCard,0,1,3,5,42.63,27503.08,1294,0
5216,2024-04-24 22:07:52,22,2,0,479.99,Hospital,Visa,0,1,2,4,2.86,45140.55,2349,0
2164,2024-03-07 15:34:26,15,3,0,214.51,Downtown Branch,MasterCard,0,1,3,4,48.62,4446.19,3188,0
